,ID,Title,Topic,Section,Timestamp,RSS,Link,Image,Description,Source,Rating,JsonDict
165,165,Global Entrepreneurship Monitor (GEM) Report Launch,Business,Entrepreneurship,2019-05-20 01:53:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=3B0457AEDF6C48D9BE728B310054889B&url=https%3a%2f%2fwww.eventbrite.com.au%2fe%2fglobal-entrepreneurship-monitor-gem-report-launch-tickets-61914502945&c=7724771222634051597&mkt=en-au,http://www.bing.com/th?id=ON.21B626F8D48078465E2E24F5BDFE72FB&pid=News,You’re invited to join the South Australia Global Entrepreneurship Monitor (GEM) Report launch. South Australia participated in the GEM study for the first time in 2017/18 to measure the health of ...,eventbrite.com.au,2.0,"{
    ""ID"": 165,
    ""Title"": ""Global Entrepreneurship Monitor (GEM) Report Launch"",
    ""Topic"": ""Business"",
    ""Section"": ""Entrepreneurship"",
    ""Timestamp"": ""2019-05-20 01:53:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=3B0457AEDF6C48D9BE728B310054889B&url=https%3a%2f%2fwww.eventbrite.com.au%2fe%2fglobal-entrepreneurship-monitor-gem-report-launch-tickets-61914502945&c=7724771222634051597&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.21B626F8D48078465E2E24F5BDFE72FB&pid=News"",
    ""Description"": ""You\u2019re invited to join the South Australia Global Entrepreneurship Monitor (GEM) Report launch. South Australia participated in the GEM study for the first time in 2017/18 to measure the health of ..."",
    ""Source"": ""eventbrite.com.au"",
    ""Rating"": 2.0
}"
166,166,Environment Minister Price under pressure to front the public,Science,Environment,2019-05-20 01:44:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=341AD002C1D3423BBD55501504305B39&url=https%3a%2f%2fwww.smh.com.au%2ffederal-election-2019%2fenvironment-minister-price-under-pressure-to-front-public-after-campaign-20190520-p51pak.html&c=12812454120995053583&mkt=en-au,http://www.bing.com/th?id=ON.DFBE85CC6F5E4DC4072879EBA61A8CBA&pid=News,Australia has failed to deliver a major report to the United Nations on its progress in halting the extinction crisis as pressure mounts on Environment Minister Melissa Price to front the public over ...,The Sydney Morning Herald,2.0,"{
    ""ID"": 166,
    ""Title"": ""Environment Minister Price under pressure to front the public"",
    ""Topic"": ""Science"",
    ""Section"": ""Environment"",
    ""Timestamp"": ""2019-05-20 01:44:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=341AD002C1D3423BBD55501504305B39&url=https%3a%2f%2fwww.smh.com.au%2ffederal-election-2019%2fenvironment-minister-price-under-pressure-to-front-public-after-campaign-20190520-p51pak.html&c=12812454120995053583&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.DFBE85CC6F5E4DC4072879EBA61A8CBA&pid=News"",
    ""Description"": ""Australia has failed to deliver a major report to the United Nations on its progress in halting the extinction crisis as pressure mounts on Environment Minister Melissa Price to front the public over ..."",
    ""Source"": ""The Sydney Morning Herald"",
    ""Rating"": 2.0
}"
167,167,First look at Aston Martin’s James Bond replica DB5s complete with working GADGETS – and you can buy one for £3.3million,Technology,Gadgets,2019-05-20 00:48:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6AC75D431D7046BBA7F8F65A3BB6D1FC&url=https%3a%2f%2fwww.thesun.co.uk%2fmotors%2f7054712%2faston-martins-james-bond-replica-db5s%2f&c=3200762316884892983&mkt=en-au,http://www.bing.com/th?id=ON.5F8E88C7B9A0BEA0299227D1792B61FA&pid=News,"Aston Martin has given James Bond fans a glimpse of their exclusive line of replica DB5s which will bring the greatest movie car of all time back to life The British manufacturer""s bespoke Q-Branch ...",The Sun,6.0,"{
    ""ID"": 167,
    ""Title"": ""First look at Aston Martin\u2019s James Bond replica DB5s complete with working GADGETS \u2013 and you can buy one for \u00a33.3million"",
    ""Topic"": ""Technology"",
    ""Section"": ""Gadgets"",
    ""Timestamp"": ""2019-05-20 00:48:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6AC75D431D7046BBA7F8F65A3BB6D1FC&url=https%3a%2f%2fwww.thesun.co.uk%2fmotors%2f7054712%2faston-martins-james-bond-replica-db5s%2f&c=3200762316884892983&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.5F8E88C7B9A0BEA0299227D1792B61FA&pid=News"",
    ""Description"": ""Aston Martin has given James Bond fans a glimpse of their exclusive line of replica DB5s which will bring the greatest movie car of all time back to life The British manufacturer\""s bespoke Q-Branch ..."",
    ""Source"": ""The Sun"",
    ""Rating"": 6.0
}"
168,168,"""Earwax on cold sores and menstrual blood for anxiety"": Medicine or Myth is eye-opening.",Health,Medicine,2019-05-19 23:35:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=E44E6BAC1F314543AD59E34BD459CEEF&url=https%3a%2f%2fwww.mamamia.com.au%2fmedicine-or-myth-sbs-review%2f&c=10321179011570158031&mkt=en-au,http://www.bing.com/th?id=ON.986644CF1620D6C2026E22B47E7A3283&pid=News,"Most families all have that one quirky home remedy they swear is a fix for whatever ails them. For some it’s a particular type of chicken soup to soothe a cold, for others it can be as odd or ...",Mamamia,6.0,"{
    ""ID"": 168,
    ""Title"": ""\""Earwax on cold sores and menstrual blood for anxiety\"": Medicine or Myth is eye-opening."",
    ""Topic"": ""Health"",
    ""Section"": ""Medicine"",
    ""Timestamp"": ""2019-05-19 23:35:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=E44E6BAC1F314543AD59E34BD459CEEF&url=https%3a%2f%2fwww.mamamia.com.au%2fmedicine-or-myth-sbs-review%2f&c=10321179011570158031&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.986644CF1620D6C2026E22B47E7A3283&pid=News"",
    ""Description"": ""Most families all have that one quirky home remedy they swear is a fix for whatever ails them. For some it\u2019s a particular type of chicken soup to soothe a cold, for others it can be as odd or ..."",
    ""Source"": ""Mamamia"",
    ""Rating"": 6.0
}"
169,169,"SBW only has to prove fitness, says Hansen",Health,Fitness,2019-05-19 22:33:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=CC9C952413404B07A1431DAB7DC91768&url=https%3a%2f%2fau.sports.yahoo.com%2fsbw-only-prove-fitness-says-hansen-052805968--spt.html&c=4533502321132068923&mkt=en-au,http://www.bing.com/th?id=ON.BC097E456C8E4B8111922D79CCEFB2CD&pid=News,"Sonny Bill Williams has enough credit in the bank to only need to prove his fitness to contend for his third Rugby World Cup, says All Blacks coach Steve Hansen. The 33-year-old Auckland Blues ...",Yahoo7 Sport,4.0,"{
    ""ID"": 169,
    ""Title"": ""SBW only has to prove fitness, says Hansen"",
    ""Topic"": ""Health"",
    ""Section"": ""Fitness"",
    ""Timestamp"": ""2019-05-19 22:33:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=CC9C952413404B07A1431DAB7DC91768&url=https%3a%2f%2fau.sports.yahoo.com%2fsbw-only-prove-fitness-says-hansen-052805968--spt.html&c=4533502321132068923&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.BC097E456C8E4B8111922D79CCEFB2CD&pid=News"",
    ""Description"": ""Sonny Bill Williams has enough credit in the bank to only need to prove his fitness to contend for his third Rugby World Cup, says All Blacks coach Steve Hansen. The 33-year-old Auckland Blues ..."",
    ""Source"": ""Yahoo7 Sport"",
    ""Rating"": 4.0
}"
170,170,Why Internet Speed Tests Report Different Results,Technology,Internet,2019-05-19 21:09:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=846584AC25EF4048A3AB84C47CE58F84&url=https%3a%2f%2fwww.lifehacker.com.au%2f2019%2f05%2fwhy-internet-speed-tests-report-different-results%2f&c=18413343033191954427&mkt=en-au,http://www.bing.com/th?id=ON.B9A1F71979B0ECCF8E7E323406902969&pid=News,Internet connectivity is never a stable speed. Between off-peak and high traffic hours it can be impossible to get a good connection. In order to rectify this you generally need to know what your ...,Lifehacker Australia,6.0,"{
    ""ID"": 170,
    ""Title"": ""Why Internet Speed Tests Report Different Results"",
    ""Topic"": ""Technology"",
    ""Section"": ""Internet"",
    ""Timestamp"": ""2019-05-19 21:09:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=846584AC25EF4048A3AB84C47CE58F84&url=https%3a%2f%2fwww.lifehacker.com.au%2f2019%2f05%2fwhy-internet-speed-tests-report-different-results%2f&c=18413343033191954427&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.B9A1F71979B0ECCF8E7E323406902969&pid=News"",
    ""Description"": ""Internet connectivity is never a stable speed. Between off-peak and high traffic hours it can be impossible to get a good connection. In order to rectify this you generally need to know what your ..."",
    ""Source"": ""Lifehacker Australia"",
    ""Rating"": 6.0
}"
171,171,Australia’s celebrities vote: who gets to sit on the Iron Throne?,Entertainment,Celebrities,2019-05-19 17:27:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=3912939A28AB437F94EF6B7F0017A3A2&url=https%3a%2f%2fwww.news.com.au%2fentertainment%2ftv%2fgame-of-thrones%2faustralias-celebrities-vote-who-gets-to-sit-on-the-iron-throne%2fnews-story%2f33b9656184d86495e2d2f58d16c63803&c=15477340096680374683&mkt=en-au,http://www.bing.com/th?id=ON.6C08CBE32284F151487DC335657C8A33&pid=News,Is the outcome to Game of Thrones written in (or by) the stars? Aussie leaders and influencers love the show — these are their picks as to who will take the Iron Throne. I absolutely love the show! I ...,Couriermail,4.0,"{
    ""ID"": 171,
    ""Title"": ""Australia\u2019s celebrities vote: who gets to sit on the Iron Throne?"",
    ""Topic"": ""Entertainment"",
    ""Section"": ""Celebrities"",
    ""Timestamp"": ""2019-05-19 17:27:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=3912939A28AB437F94EF6B7F0017A3A2&url=https%3a%2f%2fwww.news.com.au%2fentertainment%2ftv%2fgame-of-thrones%2faustralias-celebrities-vote-who-gets-to-sit-on-the-iron-throne%2fnews-story%2f33b9656184d86495e2d2f58d16c63803&c=15477340096680374683&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.6C08CBE32284F151487DC335657C8A33&pid=News"",
    ""Description"": ""Is the outcome to Game of Thrones written in (or by) the stars? Aussie leaders and influencers love the show \u2014 these are their picks as to who will take the Iron Throne. I absolutely love the show! I ..."",
    ""Source"": ""Couriermail"",
    ""Rating"": 4.0
}"
172,172,Sam Frost launches website to help women and girls struggling with their mental health,Health,Mental Health,2019-05-19 17:00:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=E9A7D82FFA8C46799D69F275C375AF18&url=https%3a%2f%2fwww.dailytelegraph.com.au%2fentertainment%2fsydney-confidential%2fsam-frost-launches-website-to-help-women-and-girls-struggling-with-their-mental-health%2fnews-story%2f253f0fb3a01a6b66a30a6f4cdd3c136e&c=4110933127332051994&mkt=en-au,http://www.bing.com/th?id=ON.084003DDBBDB46E4CA99E4235DB6FB14&pid=News,Sam Frost is using her own battles with depression and anxiety to help others. The Home And Away actor has launched a website called Believe by Sam Frost as a “mental health platform” for young women ...,The Daily Telegraph,4.0,"{
    ""ID"": 172,
    ""Title"": ""Sam Frost launches website to help women and girls struggling with their mental health"",
    ""Topic"": ""Health"",
    ""Section"": ""Mental Health"",
    ""Timestamp"": ""2019-05-19 17:00:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=E9A7D82FFA8C46799D69F275C375AF18&url=https%3a%2f%2fwww.dailytelegraph.com.au%2fentertainment%2fsydney-confidential%2fsam-frost-launches-website-to-help-women-and-girls-struggling-with-their-mental-health%2fnews-story%2f253f0fb3a01a6b66a30a6f4cdd3c136e&c=4110933127332051994&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.084003DDBBDB46E4CA99E4235DB6FB14&pid=News"",
    ""Description"": ""Sam Frost is using her own battles with depression and anxiety to help others. The Home And Away actor has launched a website called Believe by Sam Frost as a \u201cmental health platform\u201d for young women ..."",
    ""Source"": ""The Daily Telegraph"",
    ""Rating"": 4.0
}"
173,173,11 Gadgets to make your morning routine smarter,Technology,Gadgets,2019-05-19 03:17:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6AC75D431D7046BBA7F8F65A3BB6D1FC&url=https%3a%2f%2fthegadgetflow.com%2fblog%2fsmart-gadgets-morning-routine%2f&c=3303963608583073856&mkt=en-au,http://www.bing.com/th?id=ON.8CC9F107CBE122C23A901CD636A672B3&pid=News,"As the sun rises above the horizon, each new day begins with a frantic dash for work and school. These smart gadgets should improve your morning routine and make waking up a little less painful. At ...",Gadget Flow,6.0,"{
    ""ID"": 173,
    ""Title"": ""11 Gadgets to make your morning routine smarter"",
    ""Topic"": ""Technology"",
    ""Section"": ""Gadgets"",
    ""Timestamp"": ""2019-05-19 03:17:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6AC75D431D7046BBA7F8F65A3BB6D1FC&url=https%3a%2f%2fthegadgetflow.com%2fblog%2fsmart-gadgets-morning-routine%2f&c=3303963608583073856&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.8CC9F107CBE122C23A901CD636A672B3&pid=News"",
    ""Description"": ""As the sun rises above the horizon, each new day begins with a frantic dash for work and school. These smart gadgets should improve your morning routine and make waking up a little less painful. At ..."",
    ""Source"": ""Gadget Flow"",
    ""Rating"": 6.0
}"
174,174,medicine cabinets,Health,Medicine,2019-05-18 21:59:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=E44E6BAC1F314543AD59E34BD459CEEF&url=https%3a%2f%2fwww.gumtree.com.au%2fs-ad%2fbonnyrigg-heights%2fmiscellaneous-goods%2fmedicine-cabinets%2f1218626724&c=10602917001590277343&mkt=en-au,http://www.bing.com/th?id=ON.4E1C7A07FA4B63CDE1741C41BCEEF365&pid=News,"Hi Gumtree User, I""m interested in ""medicine cabinets"". Is this still available? If so, when and where can I pick it up? Cheers ...",Gumtree Australia,6.0,"{
    ""ID"": 174,
    ""Title"": ""medicine cabinets"",
    ""Topic"": ""Health"",
    ""Section"": ""Medicine"",
    ""Timestamp"": ""2019-05-18 21:59:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=E44E6BAC1F314543AD59E34BD459CEEF&url=https%3a%2f%2fwww.gumtree.com.au%2fs-ad%2fbonnyrigg-heights%2fmiscellaneous-goods%2fmedicine-cabinets%2f1218626724&c=10602917001590277343&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.4E1C7A07FA4B63CDE1741C41BCEEF365&pid=News"",
    ""Description"": ""Hi Gumtree User, I\""m interested in \""medicine cabinets\"". Is this still available? If so, when and where can I pick it up? Cheers ..."",
    ""Source"": ""Gumtree Australia"",
    ""Rating"": 6.0
}"
175,175,Currumbin Wildlife Hospital Benefit Under the Stars helps to save animals like Gandalf the cheeky cockatoo,Science,Wildlife,2019-05-18 14:45:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ECD6FD0CB4D4DF7BB4D588B1132FA09&url=https%3a%2f%2fwww.goldcoastbulletin.com.au%2flifestyle%2fpets-and-wildlife%2fcurrumbin-wildlife-hospital-benefit-under-the-stars-helps-to-save-animals-like-gandalf-the-cheeky-cockatoo%2fnews-story%2fb80ea1eb4b85296f54a577492b9f9a74&c=10010212158277500819&mkt=en-au,http://www.bing.com/th?id=ON.18E691ECA31E37FA4EDA6FFEC17BCDE7&pid=News,"FOR 15 years, Gandalf the cockatoo held a grudge against the vet that saved his life. Dr Michael Pyne had just begun working at the Currumbin Wildlife Hospital when a young Gandalf came to the clinic. ...",Gold Coast Sun,6.0,"{
    ""ID"": 175,
    ""Title"": ""Currumbin Wildlife Hospital Benefit Under the Stars helps to save animals like Gandalf the cheeky cockatoo"",
    ""Topic"": ""Science"",
    ""Section"": ""Wildlife"",
    ""Timestamp"": ""2019-05-18 14:45:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ECD6FD0CB4D4DF7BB4D588B1132FA09&url=https%3a%2f%2fwww.goldcoastbulletin.com.au%2flifestyle%2fpets-and-wildlife%2fcurrumbin-wildlife-hospital-benefit-under-the-stars-helps-to-save-animals-like-gandalf-the-cheeky-cockatoo%2fnews-story%2fb80ea1eb4b85296f54a577492b9f9a74&c=10010212158277500819&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.18E691ECA31E37FA4EDA6FFEC17BCDE7&pid=News"",
    ""Description"": ""FOR 15 years, Gandalf the cockatoo held a grudge against the vet that saved his life. Dr Michael Pyne had just begun working at the Currumbin Wildlife Hospital when a young Gandalf came to the clinic. ..."",
    ""Source"": ""Gold Coast Sun"",
    ""Rating"": 6.0
}"
176,176,Intrapreneurship Vs. Entrepreneurship: What’s It All About?,Business,Entrepreneurship,2019-05-18 06:50:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=3B0457AEDF6C48D9BE728B310054889B&url=https%3a%2f%2fwww.noobpreneur.com%2f2019%2f05%2f15%2fintrapreneurship-vs-entrepreneurship-whats-it-all-about%2f&c=9092519397654903000&mkt=en-au,http://www.bing.com/th?id=ON.D754C71142FCC28F668C9BE3CCFE174A&pid=News,"In times of uncertainty (VUCA), many organisations are looking for stability and orientation with a clear dimension of responsibility. New paradigms and concepts such as “intrapreneurship” are being ...",noobpreneur.com,2.0,"{
    ""ID"": 176,
    ""Title"": ""Intrapreneurship Vs. Entrepreneurship: What\u2019s It All About?"",
    ""Topic"": ""Business"",
    ""Section"": ""Entrepreneurship"",
    ""Timestamp"": ""2019-05-18 06:50:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=3B0457AEDF6C48D9BE728B310054889B&url=https%3a%2f%2fwww.noobpreneur.com%2f2019%2f05%2f15%2fintrapreneurship-vs-entrepreneurship-whats-it-all-about%2f&c=9092519397654903000&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.D754C71142FCC28F668C9BE3CCFE174A&pid=News"",
    ""Description"": ""In times of uncertainty (VUCA), many organisations are looking for stability and orientation with a clear dimension of responsibility. New paradigms and concepts such as \u201cintrapreneurship\u201d are being ..."",
    ""Source"": ""noobpreneur.com"",
    ""Rating"": 2.0
}"
